@relation powersupply
@attribute width  numeric
@attribute height numeric
@attribute color  {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}
@data
0.682192,0.668224,21
0.584018,0.579439,22
0.565753,0.537383,23
0.464384,0.453271,0
0.346119,0.308411,1
0.307306,0.261682,2
0.286758,0.257009,3
0.263927,0.238318,4
0.29589,0.275701,5
0.346119,0.336449,6
0.508219,0.518692,7
0.53105,0.551402,8
0.649772,0.598131,9
0.651142,0.626168,10
0.623744,0.61215,11
0.573516,0.546729,12
0.511872,0.462617,13
0.470776,0.434579,14
0.454795,0.420561,15
0.441096,0.420561,16
0.473059,0.448598,17
0.553425,0.528037,18
0.680822,0.663551,19
0.642009,0.607477,20
0.571233,0.556075,21
0.525571,0.495327,22
0.447945,0.406542,23
0.271233,0.336449,0
0.309589,0.275701,1
0.268493,0.224299,2
0.213699,0.196262,3
0.213699,0.182243,4
0.241096,0.224299,5
0.247945,0.224299,6
0.305023,0.280374,7
0.273059,0.238318,8
0.462557,0.271028,9
0.430594,0.350467,10
0.476256,0.457944,11
0.446575,0.443925,12
0.416895,0.411215,13
0.350685,0.331776,14
0.348402,0.317757,15
0.325571,0.303738,16
0.307306,0.280374,17
0.416895,0.378505,18
0.556164,0.523364,19
0.576712,0.542056,20
0.519635,0.495327,21
0.478539,0.462617,22
0.432877,0.401869,23
0.345662,0.32243,0
0.281735,0.247664,1
0.224658,0.214953,2
0.236073,0.196262,3
0.208676,0.196262,4
0.252055,0.224299,5
0.343379,0.345794,6
0.589954,0.53271,7
0.724658,0.696262,8
0.854795,0.799065,9
0.845662,0.799065,10
0.822831,0.785047,11
0.76347,0.724299,12
0.699543,0.630841,13
0.683562,0.635514,14
0.688128,0.696262,15
0.694977,0.67757,16
0.683562,0.64486,17
0.722374,0.691589,18
0.879909,0.785047,19
0.786301,0.747664,20
0.706393,0.672897,21
0.608219,0.570093,22
0.496347,0.471963,23
0.392237,0.369159,0
0.278082,0.285047,1
0.280365,0.252336,2
0.278082,0.261682,3
0.291781,0.261682,4
0.321461,0.294393,5
0.373973,0.350467,6
0.654795,0.565421,7
0.7621,0.724299,8
0.885388,0.82243,9
0.873973,0.836449,10
0.844292,0.799065,11
0.778082,0.728972,12
0.714155,0.668224,13
0.686758,0.654206,14
0.716438,0.686916,15
0.739269,0.71028,16
0.707306,0.682243,17
0.766667,0.724299,18
0.867123,0.850467,19
0.784932,0.747664,20
0.711872,0.672897,21
0.613699,0.574766,22
0.565753,0.53271,23
0.455251,0.448598,0
0.386758,0.369159,1
0.327397,0.285047,2
0.277169,0.242991,3
0.322831,0.271028,4
0.3,0.294393,5
0.377626,0.350467,6
0.611416,0.607477,7
0.780822,0.742991,8
0.867123,0.836449,9
0.889954,0.864486,10
0.871689,0.831776,11
0.821461,0.780374,12
0.745205,0.719626,13
0.761187,0.728972,14
0.790868,0.747664,15
0.841096,0.82243,16
0.799087,0.766355,17
0.881279,0.864486,18
0.873516,0.845794,19
0.773059,0.733645,20
0.702283,0.67757,21
0.585845,0.626168,22
0.535616,0.518692,23
0.458447,0.46729,0
0.347489,0.35514,1
0.33379,0.327103,2
0.29863,0.271028,3
0.306393,0.294393,4
0.361187,0.313084,5
0.411416,0.373832,6
0.616895,0.584112,7
0.778995,0.742991,8
0.902283,0.883178,9
0.943379,0.911215,10
0.906849,0.878505,11
0.847489,0.794393,12
0.735616,0.691589,13
0.845205,0.686916,14
0.715068,0.719626,15
0.740183,0.724299,16
0.715068,0.691589,17
0.76758,0.724299,18
0.886301,0.859813,19
0.810959,0.747664,20
0.760731,0.691589,21
0.600913,0.593458,22
0.511872,0.504673,23
0.416895,0.415888,0
0.350685,0.359813,1
0.317808,0.303738,2
0.305023,0.275701,3
0.282192,0.285047,4
0.311872,0.32243,5
0.387215,0.38785,6
0.720548,0.584112,7
0.800457,0.747664,8
0.884932,0.850467,9
0.896347,0.841121,10
0.878082,0.841121,11
0.873516,0.82243,12
0.759361,0.742991,13
0.830137,0.752336,14
0.811872,0.747664,15
0.816438,0.766355,16
0.86895,0.757009,17
0.814155,0.757009,18
0.921461,0.831776,19
0.775342,0.658879,20
0.725114,0.658879,21
0.583562,0.570093,22
0.569863,0.556075,23
0.46484,0.453271,0
0.391781,0.378505,1
0.321005,0.308411,2
0.330137,0.308411,3
0.317352,0.299065,4
0.318265,0.303738,5
0.370776,0.313084,6
0.494064,0.462617,7
0.53516,0.53271,8
0.6379,0.626168,9
0.653881,0.654206,10
0.649315,0.635514,11
0.589954,0.579439,12
0.489498,0.476636,13
0.430137,0.420561,14
0.4621,0.471963,15
0.471233,0.471963,16
0.478082,0.457944,17
0.578539,0.509346,18
0.688128,0.672897,19
0.642466,0.598131,20
0.573973,0.579439,21
0.494064,0.514019,22
0.438813,0.429907,23
0.370776,0.350467,0
0.300457,0.303738,1
0.254795,0.238318,2
0.241096,0.205607,3
0.215068,0.196262,4
0.247032,0.219626,5
0.269863,0.261682,6
0.30411,0.275701,7
0.292694,0.285047,8
0.46621,0.359813,9
0.445662,0.425234,10
0.49589,0.481308,11
0.491324,0.490654,12
0.454795,0.420561,13
0.420548,0.397196,14
0.397717,0.373832,15
0.384018,0.373832,16
0.365753,0.35514,17
0.427397,0.401869,18
0.53105,0.509346,19
0.585845,0.560748,20
0.542466,0.53271,21
0.469406,0.509346,22
0.439726,0.415888,23
0.346119,0.327103,0
0.293607,0.261682,1
0.245662,0.219626,2
0.209132,0.205607,3
0.23653,0.205607,4
0.277626,0.242991,5
0.372146,0.341121,6
0.561187,0.528037,7
0.69863,0.719626,8
0.8379,0.785047,9
0.82968,0.78972,10
0.830137,0.794393,11
0.776256,0.705607,12
0.723744,0.668224,13
0.709132,0.649533,14
0.706849,0.696262,15
0.720548,0.672897,16
0.688584,0.686916,17
0.709132,0.658879,18
0.777626,0.813084,19
0.761644,0.728972,20
0.718265,0.700935,21
0.565297,0.574766,22
0.505936,0.518692,23
0.394977,0.383178,0
0.333333,0.331776,1
0.310502,0.275701,2
0.280822,0.242991,3
0.299087,0.266355,4
0.303653,0.271028,5
0.352511,0.35514,6
0.574886,0.537383,7
0.720091,0.682243,8
0.828311,0.799065,9
0.842466,0.803738,10
0.838813,0.78972,11
0.8,0.714953,12
0.692694,0.630841,13
0.703196,0.654206,14
0.652968,0.668224,15
0.694064,0.663551,16
0.675799,0.635514,17
0.714612,0.686916,18
0.86758,0.82243,19
0.783105,0.757009,20
0.746575,0.691589,21
0.623288,0.574766,22
0.543379,0.523364,23
0.46484,0.425234,0
0.359817,0.336449,1
0.294977,0.271028,2
0.312785,0.294393,3
0.310502,0.266355,4
0.310502,0.308411,5
0.396347,0.336449,6
0.59726,0.584112,7
0.752511,0.724299,8
0.830137,0.808411,9
0.791324,0.794393,10
0.786758,0.771028,11
0.768493,0.700935,12
0.704566,0.663551,13
0.69863,0.654206,14
0.707763,0.696262,15
0.73516,0.700935,16
0.707763,0.654206,17
0.722831,0.696262,18
0.896347,0.836449,19
0.811872,0.766355,20
0.752511,0.696262,21
0.615525,0.593458,22
0.560731,0.574766,23
0.480822,0.443925,0
0.381279,0.369159,1
0.317352,0.294393,2
0.315982,0.308411,3
0.277169,0.257009,4
0.320548,0.32243,5
0.398174,0.364486,6
0.594064,0.565421,7
0.717808,0.705607,8
0.845662,0.845794,9
0.845662,0.82243,10
0.797717,0.780374,11
0.765753,0.747664,12
0.736073,0.728972,13
0.69726,0.668224,14
0.717808,0.682243,15
0.705479,0.700935,16
0.694064,0.654206,17
0.719178,0.682243,18
0.892694,0.864486,19
0.783105,0.752336,20
0.739726,0.705607,21
0.621005,0.593458,22
0.564384,0.556075,23
0.440639,0.448598,0
0.383105,0.364486,1
0.303196,0.299065,2
0.280365,0.261682,3
0.29863,0.271028,4
0.339726,0.331776,5
0.378539,0.327103,6
0.577169,0.546729,7
0.755251,0.668224,8
0.888584,0.827103,9
0.856621,0.817757,10
0.816895,0.775701,11
0.783105,0.719626,12
0.680365,0.686916,13
0.678539,0.682243,14
0.683105,0.686916,15
0.707306,0.67757,16
0.717352,0.686916,17
0.753425,0.728972,18
0.847032,0.845794,19
0.787215,0.752336,20
0.723288,0.663551,21
0.608676,0.579439,22
0.524658,0.476636,23
0.49589,0.434579,0
0.377626,0.369159,1
0.33653,0.32243,2
0.324658,0.299065,3
0.278539,0.294393,4
0.283105,0.285047,5
0.342466,0.331776,6
0.430594,0.471963,7
0.567123,0.53271,8
0.699543,0.640187,9
0.668037,0.672897,10
0.638356,0.635514,11
0.59726,0.598131,12
0.494521,0.490654,13
0.455708,0.425234,14
0.457991,0.443925,15
0.465753,0.46729,16
0.484475,0.46729,17
0.546119,0.514019,18
0.676256,0.663551,19
0.650685,0.630841,20
0.576712,0.523364,21
0.487215,0.46729,22
0.438813,0.425234,23
0.363014,0.341121,0
0.316438,0.271028,1
0.267123,0.238318,2
0.242009,0.214953,3
0.201826,0.17757,4
0.23653,0.21028,5
0.252511,0.247664,6
0.251598,0.242991,7
0.26758,0.257009,8
0.375799,0.35514,9
0.453425,0.415888,10
0.467123,0.439252,11
0.461644,0.429907,12
0.378539,0.38785,13
0.338356,0.341121,14
0.324658,0.32243,15
0.308676,0.317757,16
0.322374,0.308411,17
0.355251,0.364486,18
0.552968,0.546729,19
0.56895,0.551402,20
0.539269,0.528037,21
0.451598,0.481308,22
0.457991,0.429907,23
0.371689,0.327103,0
0.273516,0.266355,1
0.256621,0.224299,2
0.244292,0.200935,3
0.246575,0.21028,4
0.280822,0.252336,5
0.353881,0.350467,6
0.514612,0.485981,7
0.687215,0.686916,8
0.79589,0.794393,9
0.800457,0.803738,10
0.782192,0.747664,11
0.757078,0.705607,12
0.690868,0.663551,13
0.672603,0.654206,14
0.72968,0.672897,15
0.715982,0.682243,16
0.704566,0.672897,17
0.688584,0.654206,18
0.857534,0.841121,19
0.784475,0.766355,20
0.693151,0.691589,21
0.610959,0.607477,22
0.592694,0.607477,23
0.391781,0.392523,0
0.323288,0.303738,1
0.305023,0.28972,2
0.318721,0.299065,3
0.289041,0.266355,4
0.316438,0.294393,5
0.387215,0.378505,6
0.56621,0.495327,7
0.721461,0.682243,8
0.819635,0.836449,9
0.821918,0.799065,10
0.789498,0.766355,11
0.736073,0.724299,12
0.682192,0.67757,13
0.667123,0.64486,14
0.691324,0.668224,15
0.703653,0.682243,16
0.683105,0.616822,17
0.708219,0.640187,18
0.877169,0.831776,19
0.783562,0.747664,20
0.710502,0.696262,21
0.621461,0.607477,22
0.552968,0.556075,23
0.441553,0.415888,0
0.363927,0.345794,1
0.295434,0.271028,2
0.3,0.266355,3
0.313699,0.285047,4
0.334247,0.303738,5
0.379909,0.359813,6
0.581735,0.485981,7
0.780365,0.757009,8
0.871689,0.817757,9
0.871689,0.836449,10
0.851142,0.859813,11
0.827397,0.78972,12
0.771233,0.752336,13
0.784932,0.761682,14
0.802283,0.771028,15
0.793151,0.775701,16
0.786758,0.766355,17
0.786301,0.757009,18
0.9,0.864486,19
0.807763,0.747664,20
0.731507,0.682243,21
0.599087,0.588785,22
0.589954,0.518692,23
0.425571,0.38785,0
0.377626,0.345794,1
0.308219,0.294393,2
0.326484,0.313084,3
0.313242,0.294393,4
0.351142,0.350467,5
0.362557,0.345794,6
0.517808,0.481308,7
0.604566,0.682243,8
0.851142,0.841121,9
0.821461,0.817757,10
0.826027,0.817757,11
0.778082,0.742991,12
0.718721,0.668224,13
0.684475,0.649533,14
0.668037,0.654206,15
0.720548,0.682243,16
0.679452,0.654206,17
0.7,0.663551,18
0.843836,0.82243,19
0.793607,0.742991,20
0.702283,0.663551,21
0.599543,0.579439,22
0.533333,0.5,23
0.405479,0.397196,0
0.350228,0.331776,1
0.32968,0.299065,2
0.303653,0.275701,3
0.320548,0.303738,4
0.348402,0.336449,5
0.403196,0.401869,6
0.592694,0.556075,7
0.756621,0.71028,8
0.860731,0.831776,9
0.8379,0.82243,10
0.805936,0.78972,11
0.751142,0.747664,12
0.703196,0.67757,13
0.707763,0.700935,14
0.713699,0.733645,15
0.769406,0.705607,16
0.739726,0.714953,17
0.755708,0.724299,18
0.863014,0.831776,19
0.769406,0.719626,20
0.707763,0.682243,21
0.589041,0.565421,22
0.545662,0.528037,23
0.415068,0.383178,0
0.346575,0.336449,1
0.337443,0.327103,2
0.294064,0.285047,3
0.259817,0.238318,4
0.284932,0.266355,5
0.367123,0.317757,6
0.441096,0.359813,7
0.536986,0.518692,8
0.643836,0.616822,9
0.634703,0.64486,10
0.611872,0.621495,11
0.554795,0.53271,12
0.493151,0.462617,13
0.438356,0.411215,14
0.438356,0.415888,15
0.431507,0.392523,16
0.445205,0.406542,17
0.477626,0.453271,18
0.693151,0.658879,19
0.640639,0.61215,20
0.56484,0.551402,21
0.487215,0.476636,22
0.398174,0.383178,23
0.352511,0.350467,0
0.288584,0.271028,1
0.242922,0.228972,2
0.183562,0.200935,3
0.192694,0.186916,4
0.228311,0.196262,5
0.261187,0.238318,6
0.220091,0.200935,7
0.297717,0.280374,8
0.377626,0.350467,9
0.445205,0.415888,10
0.454338,0.429907,11
0.409589,0.401869,12
0.388584,0.350467,13
0.342922,0.308411,14
0.320548,0.275701,15
0.326484,0.275701,16
0.296804,0.266355,17
0.345205,0.317757,18
0.530137,0.514019,19
0.527854,0.556075,20
0.493607,0.53271,21
0.479909,0.443925,22
0.412329,0.392523,23
0.342466,0.308411,0
0.254338,0.233645,1
0.233333,0.200935,2
0.226484,0.186916,3
0.230137,0.21028,4
0.276712,0.233645,5
0.386301,0.359813,6
0.518721,0.485981,7
0.7379,0.696262,8
0.849772,0.799065,9
0.881279,0.836449,10
0.855708,0.794393,11
0.817808,0.738318,12
0.719635,0.682243,13
0.723288,0.728972,14
0.739269,0.700935,15
0.7621,0.738318,16
0.757534,0.752336,17
0.750685,0.696262,18
0.873973,0.864486,19
0.79863,0.757009,20
0.736986,0.691589,21
0.574886,0.560748,22
0.53379,0.5,23
0.405023,0.392523,0
0.353881,0.345794,1
0.315068,0.280374,2
0.311872,0.285047,3
0.298174,0.280374,4
0.317352,0.299065,5
0.376712,0.369159,6
0.541096,0.5,7
0.730594,0.691589,8
0.827854,0.799065,9
0.816438,0.794393,10
0.779909,0.766355,11
0.771689,0.728972,12
0.674886,0.64486,13
0.668037,0.626168,14
0.697717,0.672897,15
0.709132,0.672897,16
0.7,0.668224,17
0.722831,0.658879,18
0.86895,0.836449,19
0.830137,0.775701,20
0.731963,0.724299,21
0.588128,0.588785,22
0.576712,0.523364,23
0.453881,0.434579,0
0.362557,0.313084,1
0.29863,0.266355,2
0.307763,0.280374,3
0.312329,0.308411,4
0.294064,0.285047,5
0.393151,0.364486,6
0.550685,0.481308,7
0.733333,0.71028,8
0.862557,0.813084,9
0.86484,0.78972,10
0.846119,0.82243,11
0.77032,0.752336,12
0.830594,0.766355,13
0.728311,0.672897,14
0.726941,0.705607,15
0.715068,0.71028,16
0.708219,0.700935,17
0.721918,0.719626,18
0.857078,0.836449,19
0.784018,0.738318,20
0.694521,0.663551,21
0.580822,0.537383,22
0.512329,0.481308,23
0.431963,0.38785,0
0.36347,0.350467,1
0.308676,0.257009,2
0.276712,0.261682,3
0.292694,0.247664,4
0.306393,0.28972,5
0.383562,0.35514,6
0.53105,0.481308,7
0.747945,0.705607,8
0.839269,0.799065,9
0.824201,0.799065,10
0.79589,0.766355,11
0.76621,0.728972,12
0.702283,0.649533,13
0.697717,0.663551,14
0.705936,0.64486,15
0.70137,0.663551,16
0.676256,0.626168,17
0.674886,0.616822,18
0.885845,0.817757,19
0.76621,0.719626,20
0.720548,0.663551,21
0.585845,0.560748,22
0.551598,0.523364,23
0.439269,0.401869,0
0.350685,0.336449,1
0.275342,0.247664,2
0.260274,0.238318,3
0.297717,0.271028,4
0.312785,0.275701,5
0.394977,0.359813,6
0.538813,0.476636,7
0.746575,0.705607,8
0.841553,0.817757,9
0.823288,0.780374,10
0.79589,0.757009,11
0.757078,0.719626,12
0.693151,0.663551,13
0.666667,0.626168,14
0.721461,0.663551,15
0.73379,0.686916,16
0.720091,0.67757,17
0.720091,0.668224,18
0.834247,0.831776,19
0.792237,0.742991,20
0.721461,0.658879,21
0.585388,0.560748,22
0.521461,0.5,23
0.434703,0.392523,0
0.339269,0.313084,1
0.293607,0.285047,2
0.298174,0.280374,3
0.279909,0.271028,4
0.300457,0.285047,5
0.352968,0.345794,6
0.384932,0.373832,7
0.544749,0.556075,8
0.636073,0.649533,9
0.640639,0.621495,10
0.601826,0.588785,11
0.601826,0.570093,12
0.50137,0.481308,13
0.432877,0.411215,14
0.422374,0.38785,15
0.417808,0.397196,16
0.420091,0.397196,17
0.426941,0.434579,18
0.650685,0.626168,19
0.627854,0.588785,20
0.561644,0.542056,21
0.47032,0.457944,22
0.420091,0.38785,23
0.403653,0.35514,0
0.324658,0.261682,1
0.274429,0.214953,2
0.198174,0.191589,3
0.214155,0.21028,4
0.210502,0.191589,5
0.2379,0.266355,6
0.205936,0.186916,7
0.256164,0.261682,8
0.358447,0.350467,9
0.405023,0.38785,10
0.416895,0.411215,11
0.40411,0.392523,12
0.359817,0.345794,13
0.272146,0.275701,14
0.29863,0.271028,15
0.264384,0.266355,16
0.271689,0.266355,17
0.340183,0.28972,18
0.513699,0.5,19
0.559361,0.514019,20
0.506849,0.514019,21
0.452055,0.439252,22
0.422374,0.383178,23
0.313699,0.294393,0
0.245205,0.242991,1
0.222374,0.219626,2
0.217808,0.191589,3
0.231507,0.205607,4
0.257534,0.233645,5
0.362557,0.317757,6
0.472146,0.434579,7
0.673059,0.64486,8
0.787215,0.742991,9
0.796347,0.742991,10
0.758904,0.766355,11
0.695434,0.67757,12
0.654795,0.626168,13
0.669406,0.635514,14
0.673059,0.663551,15
0.702283,0.649533,16
0.675342,0.621495,17
0.658904,0.607477,18
0.843836,0.794393,19
0.774886,0.738318,20
0.710046,0.654206,21
0.577626,0.565421,22
0.515982,0.485981,23
0.415982,0.378505,0
0.326941,0.294393,1
0.299543,0.271028,2
0.267123,0.252336,3
0.292694,0.266355,4
0.327854,0.294393,5
0.405479,0.359813,6
0.499087,0.453271,7
0.709132,0.663551,8
0.80274,0.771028,9
0.761644,0.752336,10
0.743379,0.691589,11
0.72968,0.719626,12
0.656164,0.630841,13
0.678995,0.668224,14
0.693151,0.672897,15
0.693151,0.668224,16
0.654338,0.621495,17
0.668037,0.61215,18
0.839269,0.799065,19
0.757078,0.742991,20
0.718265,0.67757,21
0.594064,0.556075,22
0.499087,0.481308,23
0.378082,0.406542,0
0.315525,0.285047,1
0.289041,0.252336,2
0.277626,0.261682,3
0.279909,0.257009,4
0.33242,0.317757,5
0.394064,0.369159,6
0.517352,0.453271,7
0.727397,0.691589,8
0.811872,0.785047,9
0.79589,0.780374,10
0.779909,0.752336,11
0.750228,0.71028,12
0.66347,0.654206,13
0.688584,0.658879,14
0.693151,0.663551,15
0.706849,0.663551,16
0.655708,0.621495,17
0.657078,0.626168,18
0.829224,0.780374,19
0.751598,0.742991,20
0.712785,0.672897,21
0.59863,0.584112,22
0.530137,0.509346,23
0.421918,0.392523,0
0.33516,0.303738,1
0.282648,0.257009,2
0.275799,0.238318,3
0.273516,0.238318,4
0.33516,0.303738,5
0.384018,0.336449,6
0.517808,0.453271,7
0.705023,0.602804,8
0.806393,0.771028,9
0.776712,0.719626,10
0.776712,0.719626,11
0.717808,0.682243,12
0.650228,0.621495,13
0.663927,0.607477,14
0.673059,0.635514,15
0.668493,0.626168,16
0.644749,0.61215,17
0.650228,0.588785,18
0.815982,0.766355,19
0.766667,0.71028,20
0.714155,0.668224,21
0.590868,0.546729,22
0.516895,0.490654,23
0.403653,0.392523,0
0.339726,0.313084,1
0.307763,0.280374,2
0.280365,0.242991,3
0.289498,0.242991,4
0.353425,0.32243,5
0.40137,0.35514,6
0.508676,0.462617,7
0.702283,0.672897,8
0.779909,0.752336,9
0.799087,0.757009,10
0.806849,0.71028,11
0.73379,0.705607,12
0.663014,0.635514,13
0.646575,0.630841,14
0.658447,0.630841,15
0.642466,0.626168,16
0.656164,0.602804,17
0.633333,0.593458,18
0.813699,0.757009,19
0.761187,0.714953,20
0.703196,0.654206,21
0.557078,0.514019,22
0.482648,0.453271,23
0.399543,0.373832,0
0.36621,0.331776,1
0.294977,0.271028,2
0.251598,0.233645,3
0.286758,0.247664,4
0.288128,0.266355,5
0.320091,0.303738,6
0.374886,0.336449,7
0.509589,0.471963,8
0.603196,0.607477,9
0.603196,0.588785,10
0.56895,0.565421,11
0.523288,0.528037,12
0.445662,0.439252,13
0.402283,0.392523,14
0.381735,0.392523,15
0.390868,0.397196,16
0.390868,0.392523,17
0.409132,0.392523,18
0.621918,0.616822,19
0.608219,0.602804,20
0.512329,0.528037,21
0.434703,0.420561,22
0.391324,0.373832,23
0.305023,0.317757,0
0.254795,0.271028,1
0.225114,0.200935,2
0.227397,0.200935,3
0.199087,0.17757,4
0.209589,0.186916,5
0.23242,0.219626,6
0.271233,0.242991,7
0.234703,0.205607,8
0.346575,0.285047,9
0.392237,0.341121,10
0.410502,0.38785,11
0.383105,0.383178,12
0.369406,0.336449,13
0.332877,0.275701,14
0.312329,0.285047,15
0.282648,0.252336,16
0.273516,0.247664,17
0.264384,0.242991,18
0.312329,0.285047,19
0.513242,0.471963,20
0.522374,0.495327,21
0.46758,0.462617,22
0.417352,0.406542,23
0.328311,0.32243,0
0.247489,0.252336,1
0.236073,0.219626,2
0.210046,0.196262,3
0.210046,0.182243,4
0.242009,0.233645,5
0.321918,0.308411,6
0.568493,0.495327,7
0.66895,0.607477,8
0.796804,0.775701,9
0.787671,0.771028,10
0.773973,0.733645,11
0.732877,0.691589,12
0.641553,0.61215,13
0.666667,0.626168,14
0.684932,0.626168,15
0.684932,0.640187,16
0.652968,0.588785,17
0.609589,0.537383,18
0.608676,0.546729,19
0.7,0.649533,20
0.631507,0.649533,21
0.563014,0.523364,22
0.496804,0.481308,23
0.416438,0.378505,0
0.330594,0.303738,1
0.294064,0.247664,2
0.287215,0.238318,3
0.290868,0.242991,4
0.30137,0.285047,5
0.349315,0.317757,6
0.577169,0.53271,7
0.69863,0.663551,8
0.815068,0.766355,9
0.826484,0.780374,10
0.808219,0.757009,11
0.76484,0.705607,12
0.673516,0.64486,13
0.657534,0.64486,14
0.685388,0.654206,15
0.699087,0.649533,16
0.647032,0.616822,17
0.624201,0.579439,18
0.660731,0.626168,19
0.736986,0.700935,20
0.671233,0.649533,21
0.598174,0.565421,22
0.570776,0.528037,23
0.457078,0.420561,0
0.351598,0.327103,1
0.310502,0.285047,2
0.328767,0.285047,3
0.333333,0.28972,4
0.333333,0.28972,5
0.351598,0.331776,6
0.570776,0.518692,7
0.6621,0.64486,8
0.771689,0.747664,9
0.771689,0.733645,10
0.730594,0.714953,11
0.739726,0.686916,12
0.6621,0.640187,13
0.684932,0.630841,14
0.689498,0.630841,15
0.694064,0.635514,16
0.664384,0.598131,17
0.641553,0.570093,18
0.616438,0.579439,19
